downtime_id,batch_id,machine_id,production_date,start_ts,end_ts,duration_minutes,reported_duration_minutes,reported_reason_code,reported_reason_label,true_reason_code,true_reason_label,was_logged
Da7df9e3d63d1-0,Ba7df9e3d63d1,1,2022-08-23,2022-08-23 08:10:35.691828279,2022-08-23 08:19:03.958286342,8.47,8.47,99,Other,01,Changeover / SMED,True
D6bdd1f30ccf5-0,B6bdd1f30ccf5,1,2022-08-23,2022-08-23 08:30:27.892846617,2022-08-23 08:42:53.419980815,12.43,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D6bdd1f30ccf5-1,B6bdd1f30ccf5,1,2022-08-23,2022-08-23 08:42:53.419980815,2022-08-23 08:44:48.916299479,1.92,1.92,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D6bdd1f30ccf5-2,B6bdd1f30ccf5,1,2022-08-23,2022-08-23 08:44:48.916299480,2022-08-23 08:46:08.396616362,1.32,1.32,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D6bdd1f30ccf5-3,B6bdd1f30ccf5,1,2022-08-23,2022-08-23 08:46:08.396616362,2022-08-23 08:46:42.662284935,0.57,0.57,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc58f582fd785-0,Bc58f582fd785,1,2022-08-23,2022-08-23 09:12:17.696768186,2022-08-23 09:20:00.111041996,7.71,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D2963e7e14c38-0,B2963e7e14c38,1,2022-08-23,2022-08-23 09:25:37.731337581,2022-08-23 09:32:51.707541045,7.23,7.23,01,Changeover / SMED,01,Changeover / SMED,True
Dcf263ab85586-0,Bcf263ab85586,1,2022-08-23,2022-08-23 09:59:05.574474836,2022-08-23 10:05:26.892634847,6.36,5.0,99,Other,01,Changeover / SMED,True
Dcf263ab85586-1,Bcf263ab85586,1,2022-08-23,2022-08-23 10:05:26.892634847,2022-08-23 10:06:58.325929585,1.52,1.52,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0f1cb4c172d8-0,B0f1cb4c172d8,1,2022-08-23,2022-08-23 10:20:31.920448305,2022-08-23 10:21:43.280409639,1.19,1.19,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0f1cb4c172d8-1,B0f1cb4c172d8,1,2022-08-23,2022-08-23 10:21:43.280409639,2022-08-23 10:30:44.534708511,9.02,9.02,99,Other,01,Changeover / SMED,True
D12ff8a074205-0,B12ff8a074205,2,2022-08-23,2022-08-23 02:28:02.357721112,2022-08-23 02:29:27.913408697,1.43,1.43,01,Changeover / SMED,01,Changeover / SMED,False
D97bd6da7275f-0,B97bd6da7275f,1,2022-08-23,2022-08-23 10:49:48.783193403,2022-08-23 10:55:23.229844116,5.57,5.0,99,Other,01,Changeover / SMED,True
D3489aae48bab-0,B3489aae48bab,2,2022-08-23,2022-08-23 02:29:43.011471214,2022-08-23 02:31:03.011471214,1.33,1.33,01,Changeover / SMED,01,Changeover / SMED,False
D92a330387d3e-0,B92a330387d3e,1,2022-08-24,2022-08-24 02:00:00.000000000,2022-08-24 02:00:31.419855346,0.52,0.52,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D92a330387d3e-1,B92a330387d3e,1,2022-08-24,2022-08-24 02:00:31.419855346,2022-08-24 02:01:19.645202937,0.8,0.8,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D92a330387d3e-2,B92a330387d3e,1,2022-08-24,2022-08-24 02:01:19.645202937,2022-08-24 02:02:11.222102932,0.86,0.86,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D92a330387d3e-3,B92a330387d3e,1,2022-08-24,2022-08-24 02:02:11.222102933,2022-08-24 02:03:17.384262539,1.1,1.1,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D92a330387d3e-4,B92a330387d3e,1,2022-08-24,2022-08-24 02:03:17.384262540,2022-08-24 02:04:07.218749455,0.83,0.83,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D92a330387d3e-5,B92a330387d3e,1,2022-08-24,2022-08-24 02:04:07.218749455,2022-08-24 02:05:27.154055369,1.33,1.33,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D92a330387d3e-6,B92a330387d3e,1,2022-08-24,2022-08-24 02:05:27.154055370,2022-08-24 02:07:01.775487867,1.58,1.58,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df06a0fab368c-0,Bf06a0fab368c,2,2022-08-24,2022-08-24 02:13:43.533224418,2022-08-24 02:21:55.199891084,8.19,10.0,99,Other,01,Changeover / SMED,True
Df1f41aafa509-0,Bf1f41aafa509,1,2022-08-24,2022-08-24 06:03:55.294117647,2022-08-24 06:04:13.294117647,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df1f41aafa509-1,Bf1f41aafa509,1,2022-08-24,2022-08-24 06:04:13.294117647,2022-08-24 06:08:15.552030475,4.04,5.0,01,Changeover / SMED,01,Changeover / SMED,True
D8e5c355250e1-0,B8e5c355250e1,1,2022-08-24,2022-08-24 06:40:47.058823529,2022-08-24 06:57:10.377222030,16.39,16.39,99,Other,01,Changeover / SMED,True
Dfc254d87eeff-0,Bfc254d87eeff,1,2022-08-24,2022-08-24 07:13:43.529411764,2022-08-24 07:20:12.478872835,6.48,5.0,99,Other,01,Changeover / SMED,True
D4e881ce57995-0,B4e881ce57995,1,2022-08-24,2022-08-24 07:32:58.039215686,2022-08-24 07:42:06.345034515,9.14,9.14,01,Changeover / SMED,01,Changeover / SMED,True
D4e881ce57995-1,B4e881ce57995,1,2022-08-24,2022-08-24 07:42:06.345034515,2022-08-24 07:42:32.408008314,0.43,0.43,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D9d48f5d73932-0,B9d48f5d73932,2,2022-08-24,2022-08-24 02:23:21.964596967,2022-08-24 02:24:41.131263633,1.32,1.32,01,Changeover / SMED,01,Changeover / SMED,False
D8a299787fcbd-0,B8a299787fcbd,1,2022-08-24,2022-08-24 07:44:13.767207014,2022-08-24 07:45:03.845206804,0.83,0.83,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D8a299787fcbd-1,B8a299787fcbd,1,2022-08-24,2022-08-24 07:45:03.845206804,2022-08-24 07:58:53.144848527,13.82,13.82,01,Changeover / SMED,01,Changeover / SMED,True
D8a299787fcbd-2,B8a299787fcbd,1,2022-08-24,2022-08-24 07:58:53.144848528,2022-08-24 07:59:54.275688915,1.02,1.02,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D8a299787fcbd-3,B8a299787fcbd,1,2022-08-24,2022-08-24 07:59:54.275688916,2022-08-24 08:01:06.228508752,1.2,1.2,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2f082fad83d7-0,B2f082fad83d7,2,2022-08-24,2022-08-24 02:24:55.101851869,2022-08-24 02:27:19.769389219,2.41,2.41,01,Changeover / SMED,01,Changeover / SMED,False
Da4e17b6bb88d-0,Ba4e17b6bb88d,1,2022-08-24,2022-08-24 08:48:21.848177051,2022-08-24 08:58:38.295698125,10.27,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D32eb5eff7d5a-0,B32eb5eff7d5a,2,2022-08-24,2022-08-24 02:27:45.298954635,2022-08-24 02:30:24.188333923,2.65,2.65,01,Changeover / SMED,01,Changeover / SMED,False
D707843a0b8f6-0,B707843a0b8f6,1,2022-08-24,2022-08-24 09:34:22.632490777,2022-08-24 09:40:33.408879240,6.18,6.18,01,Changeover / SMED,01,Changeover / SMED,True
Ddcbf9655e87b-0,Bdcbf9655e87b,1,2022-08-24,2022-08-24 10:14:27.683097050,2022-08-24 10:15:47.870593027,1.34,1.34,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddcbf9655e87b-1,Bdcbf9655e87b,1,2022-08-24,2022-08-24 10:15:47.870593027,2022-08-24 10:17:10.908901378,1.38,1.38,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddcbf9655e87b-2,Bdcbf9655e87b,1,2022-08-24,2022-08-24 10:17:10.908901378,2022-08-24 10:26:24.516776521,9.23,10.0,99,Other,01,Changeover / SMED,True
Ddcbf9655e87b-3,Bdcbf9655e87b,1,2022-08-24,2022-08-24 10:26:24.516776521,2022-08-24 10:27:42.848337993,1.31,1.31,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Da9b1f9b6adb4-0,Ba9b1f9b6adb4,2,2022-08-24,2022-08-24 02:30:52.227636150,2022-08-24 02:32:54.450046987,2.04,2.04,01,Changeover / SMED,01,Changeover / SMED,False
D4d7c23ec2307-0,B4d7c23ec2307,1,2022-08-24,2022-08-24 10:34:19.884115388,2022-08-24 10:40:41.079364410,6.35,5.0,99,Other,01,Changeover / SMED,True
D4d7c23ec2307-1,B4d7c23ec2307,1,2022-08-24,2022-08-24 10:40:41.079364410,2022-08-24 10:46:55.472319815,6.24,6.24,99,Other,04,Personnel,True
D0eae901347a6-0,B0eae901347a6,1,2022-08-24,2022-08-24 10:49:08.811414716,2022-08-24 11:02:40.937500996,13.54,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D0eae901347a6-1,B0eae901347a6,1,2022-08-24,2022-08-24 11:02:40.937500996,2022-08-24 11:03:39.514681991,0.98,0.98,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0eae901347a6-2,B0eae901347a6,1,2022-08-24,2022-08-24 11:03:39.514681992,2022-08-24 11:04:08.546695927,0.48,0.48,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd88d021ab4a8-0,Bd88d021ab4a8,1,2022-08-24,2022-08-24 11:15:56.743881552,2022-08-24 11:26:24.263689318,10.46,10.46,01,Changeover / SMED,01,Changeover / SMED,True
Dd88d021ab4a8-1,Bd88d021ab4a8,1,2022-08-24,2022-08-24 11:26:24.263689318,2022-08-24 11:27:09.580863944,0.76,0.76,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D36c964a206aa-0,B36c964a206aa,2,2022-08-24,2022-08-24 02:33:16.018707723,2022-08-24 02:35:06.018877476,1.83,1.83,01,Changeover / SMED,01,Changeover / SMED,False
Def6108b9edf9-0,Bef6108b9edf9,2,2022-08-24,2022-08-24 02:35:25.430672139,2022-08-24 02:37:03.208600808,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
D1a8937a50bae-0,B1a8937a50bae,1,2022-08-24,2022-08-24 11:57:46.547803121,2022-08-24 12:10:09.851216427,12.39,12.39,01,Changeover / SMED,01,Changeover / SMED,True
De6e68080d2cc-0,Be6e68080d2cc,2,2022-08-24,2022-08-24 02:37:20.463529397,2022-08-24 02:39:40.463529397,2.33,2.33,01,Changeover / SMED,01,Changeover / SMED,False
D28bb867183cf-0,B28bb867183cf,1,2022-08-25,2022-08-25 02:00:00.000000000,2022-08-25 02:01:34.451564065,1.57,1.57,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D28bb867183cf-1,B28bb867183cf,1,2022-08-25,2022-08-25 02:01:34.451564065,2022-08-25 02:03:09.790426268,1.59,1.59,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D28bb867183cf-2,B28bb867183cf,1,2022-08-25,2022-08-25 02:03:09.790426268,2022-08-25 02:04:19.090941434,1.16,1.16,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D28bb867183cf-3,B28bb867183cf,1,2022-08-25,2022-08-25 02:04:19.090941435,2022-08-25 02:05:09.662064003,0.84,0.84,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D28bb867183cf-4,B28bb867183cf,1,2022-08-25,2022-08-25 02:05:09.662064003,2022-08-25 02:06:45.450002905,1.6,1.6,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D28bb867183cf-5,B28bb867183cf,1,2022-08-25,2022-08-25 02:06:45.450002906,2022-08-25 02:08:32.433407504,1.78,1.78,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D28bb867183cf-6,B28bb867183cf,1,2022-08-25,2022-08-25 02:08:32.433407504,2022-08-25 02:09:04.197112709,0.53,0.53,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D28bb867183cf-7,B28bb867183cf,1,2022-08-25,2022-08-25 02:09:04.197112710,2022-08-25 02:10:11.522261395,1.12,1.12,06,Micro-stop (never logged),06,Micro-stop (never logged),False
De6cfe29f3ec7-0,Be6cfe29f3ec7,1,2022-08-25,2022-08-25 05:34:07.058823529,2022-08-25 05:39:05.387842604,4.97,5.0,99,Other,01,Changeover / SMED,True
De6cfe29f3ec7-1,Be6cfe29f3ec7,1,2022-08-25,2022-08-25 05:39:05.387842604,2022-08-25 05:40:08.555753325,1.05,1.05,06,Micro-stop (never logged),06,Micro-stop (never logged),False
De6cfe29f3ec7-2,Be6cfe29f3ec7,1,2022-08-25,2022-08-25 05:40:08.555753326,2022-08-25 05:40:44.769073791,0.6,0.6,06,Micro-stop (never logged),06,Micro-stop (never logged),False
De6cfe29f3ec7-3,Be6cfe29f3ec7,1,2022-08-25,2022-08-25 05:40:44.769073791,2022-08-25 05:42:33.945091074,1.82,1.82,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D123355da2f3c-0,B123355da2f3c,1,2022-08-25,2022-08-25 06:03:08.235294117,2022-08-25 06:13:47.861739010,10.66,10.0,99,Other,01,Changeover / SMED,True
D4ed8c64daba8-0,B4ed8c64daba8,2,2022-08-25,2022-08-25 02:08:20.000000000,2022-08-25 02:14:10.001620377,5.83,5.83,99,Other,01,Changeover / SMED,True
D193dfe83a368-0,B193dfe83a368,2,2022-08-25,2022-08-25 02:15:11.766612209,2022-08-25 02:15:21.104686047,0.16,0.16,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D193dfe83a368-1,B193dfe83a368,2,2022-08-25,2022-08-25 02:15:21.104686047,2022-08-25 02:16:18.433278874,0.96,0.96,01,Changeover / SMED,01,Changeover / SMED,False
D591c811eeb9b-0,B591c811eeb9b,1,2022-08-25,2022-08-25 06:30:35.294117647,2022-08-25 06:38:40.912529866,8.09,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D591c811eeb9b-1,B591c811eeb9b,1,2022-08-25,2022-08-25 06:38:40.912529866,2022-08-25 06:40:50.422935176,2.16,2.16,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Db7da540d8c46-0,Bb7da540d8c46,2,2022-08-25,2022-08-25 02:16:30.197984758,2022-08-25 02:18:32.420395595,2.04,2.04,01,Changeover / SMED,01,Changeover / SMED,False
D5f46976f12b5-0,B5f46976f12b5,2,2022-08-25,2022-08-25 02:18:53.989056331,2022-08-25 02:20:56.211467168,2.04,2.04,01,Changeover / SMED,01,Changeover / SMED,False
D1edb0f1b65a2-0,B1edb0f1b65a2,1,2022-08-25,2022-08-25 07:18:41.354845174,2022-08-25 07:19:10.402688609,0.48,0.48,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1edb0f1b65a2-1,B1edb0f1b65a2,1,2022-08-25,2022-08-25 07:19:10.402688609,2022-08-25 07:19:51.522804886,0.69,0.69,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1edb0f1b65a2-2,B1edb0f1b65a2,1,2022-08-25,2022-08-25 07:19:51.522804887,2022-08-25 07:44:16.516090089,24.42,24.42,05,Quality / Rejection,05,Quality / Rejection,True
D1edb0f1b65a2-3,B1edb0f1b65a2,1,2022-08-25,2022-08-25 07:44:16.516090090,2022-08-25 07:45:22.661051276,1.1,1.1,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1edb0f1b65a2-4,B1edb0f1b65a2,1,2022-08-25,2022-08-25 07:45:22.661051276,2022-08-25 07:54:14.688178506,8.87,10.0,99,Other,01,Changeover / SMED,True
De604040e8903-0,Be604040e8903,1,2022-08-25,2022-08-25 08:00:31.158766743,2022-08-25 08:06:17.993470186,5.78,5.0,99,Other,01,Changeover / SMED,True
D8e6b242d9a91-0,B8e6b242d9a91,1,2022-08-25,2022-08-25 08:21:57.504740212,2022-08-25 08:35:28.201432682,13.51,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D896f34b19b35-0,B896f34b19b35,2,2022-08-25,2022-08-25 02:21:17.780127904,2022-08-25 02:22:43.335815489,1.43,1.43,01,Changeover / SMED,01,Changeover / SMED,False
Db7bb8ab87670-0,Bb7bb8ab87670,2,2022-08-25,2022-08-25 02:22:58.433878005,2022-08-25 02:24:11.767324507,1.22,1.22,01,Changeover / SMED,01,Changeover / SMED,False
D570e7d7859b5-0,B570e7d7859b5,1,2022-08-25,2022-08-25 08:37:51.265554883,2022-08-25 08:50:44.078338504,12.88,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D56f51ebede2b-0,B56f51ebede2b,2,2022-08-25,2022-08-25 02:24:24.708520949,2022-08-25 02:26:24.708520949,2.0,2.0,01,Changeover / SMED,01,Changeover / SMED,False
Db9db7f5be793-0,Bb9db7f5be793,1,2022-08-25,2022-08-25 09:01:54.295918647,2022-08-25 09:12:10.234963658,10.27,10.0,99,Other,01,Changeover / SMED,True
D36e7a662ab4c-0,B36e7a662ab4c,3,2022-08-25,2022-08-25 02:00:00.000000000,2022-08-25 02:01:14.963759896,1.25,1.25,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-0,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:00:00.000000000,2022-08-26 02:01:09.852717216,1.16,1.16,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-1,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:01:09.852717216,2022-08-26 02:01:30.510686786,0.34,0.34,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-2,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:01:30.510686787,2022-08-26 02:02:33.905262623,1.06,1.06,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-3,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:02:33.905262623,2022-08-26 02:04:00.480125174,1.44,1.44,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-4,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:04:00.480125174,2022-08-26 02:04:54.481342592,0.9,0.9,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-5,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:04:54.481342593,2022-08-26 02:07:02.488347798,2.13,2.13,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-6,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:07:02.488347798,2022-08-26 02:08:18.785431654,1.27,1.27,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dfdb5316b09cb-7,Bfdb5316b09cb,1,2022-08-26,2022-08-26 02:08:18.785431655,2022-08-26 02:09:40.974518461,1.37,1.37,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D7be8fb82297c-0,B7be8fb82297c,2,2022-08-26,2022-08-26 02:13:02.356563197,2022-08-26 02:19:35.873740006,6.56,6.56,99,Other,01,Changeover / SMED,True
D7be8fb82297c-1,B7be8fb82297c,2,2022-08-26,2022-08-26 02:19:35.873740006,2022-08-26 02:20:15.689896529,0.66,0.66,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df103152089e9-0,Bf103152089e9,1,2022-08-26,2022-08-26 04:53:20.000000000,2022-08-26 04:59:38.274507274,6.3,5.0,01,Changeover / SMED,01,Changeover / SMED,True
Ddb634ba23aef-0,Bdb634ba23aef,1,2022-08-26,2022-08-26 05:27:03.529411764,2022-08-26 05:29:11.706149633,2.14,2.14,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddb634ba23aef-1,Bdb634ba23aef,1,2022-08-26,2022-08-26 05:29:11.706149633,2022-08-26 05:37:36.458805766,8.41,10.0,99,Other,01,Changeover / SMED,True
D5e4178c96f8d-0,B5e4178c96f8d,1,2022-08-26,2022-08-26 05:56:04.705882352,2022-08-26 06:02:08.391614656,6.06,5.0,01,Changeover / SMED,01,Changeover / SMED,True
D8880bbfbf16d-0,B8880bbfbf16d,1,2022-08-26,2022-08-26 06:16:59.607843137,2022-08-26 06:26:56.751115361,9.95,9.95,01,Changeover / SMED,01,Changeover / SMED,True
Dc0474def91e8-0,Bc0474def91e8,1,2022-08-26,2022-08-26 06:31:01.432712046,2022-08-26 06:42:44.640219313,11.72,10.0,99,Other,01,Changeover / SMED,True
De6d75cb1bdf9-0,Be6d75cb1bdf9,1,2022-08-26,2022-08-26 06:53:14.823661038,2022-08-26 07:01:29.605654903,8.25,10.0,02,Mechanical / Technical,02,Mechanical / Technical,True
De6d75cb1bdf9-1,Be6d75cb1bdf9,1,2022-08-26,2022-08-26 07:01:29.605654903,2022-08-26 07:15:12.205786301,13.71,15.0,99,Other,01,Changeover / SMED,True
D0dbfde27aab5-0,B0dbfde27aab5,1,2022-08-26,2022-08-26 07:19:04.684984878,2022-08-26 07:19:54.967995868,0.84,0.84,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0dbfde27aab5-1,B0dbfde27aab5,1,2022-08-26,2022-08-26 07:19:54.967995868,2022-08-26 07:20:29.312296399,0.57,0.57,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D0dbfde27aab5-2,B0dbfde27aab5,1,2022-08-26,2022-08-26 07:20:29.312296399,2022-08-26 07:27:11.648848126,6.71,6.71,01,Changeover / SMED,01,Changeover / SMED,True
De9224734749e-0,Be9224734749e,2,2022-08-26,2022-08-26 02:21:32.160484766,2022-08-26 02:23:09.938413435,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
D2408bf1834f7-0,B2408bf1834f7,2,2022-08-26,2022-08-26 02:23:27.193342024,2022-08-26 02:25:22.749254233,1.93,1.93,01,Changeover / SMED,01,Changeover / SMED,False
D3b16ada63415-0,B3b16ada63415,1,2022-08-26,2022-08-26 07:43:11.824205031,2022-08-26 07:45:16.726621125,2.08,2.08,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D3b16ada63415-1,B3b16ada63415,1,2022-08-26,2022-08-26 07:45:16.726621125,2022-08-26 07:47:38.618244122,2.36,2.36,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D3b16ada63415-2,B3b16ada63415,1,2022-08-26,2022-08-26 07:47:38.618244123,2022-08-26 07:57:30.558527100,9.87,9.87,99,Other,01,Changeover / SMED,True
Db92707e32e58-0,Bb92707e32e58,1,2022-08-26,2022-08-26 08:16:39.667342286,2022-08-26 08:26:47.757793158,10.13,10.13,99,Other,01,Changeover / SMED,True
D29a26f7bc630-0,B29a26f7bc630,1,2022-08-26,2022-08-26 08:44:43.202766677,2022-08-26 08:58:44.027259578,14.01,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D50030163ef77-0,B50030163ef77,2,2022-08-26,2022-08-26 02:25:43.141474035,2022-08-26 02:26:56.474920537,1.22,1.22,01,Changeover / SMED,01,Changeover / SMED,False
D41ef9fd71802-0,B41ef9fd71802,2,2022-08-26,2022-08-26 02:27:09.416116979,2022-08-26 02:27:21.825482088,0.21,0.21,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D41ef9fd71802-1,B41ef9fd71802,2,2022-08-26,2022-08-26 02:27:21.825482088,2022-08-26 02:28:22.749563481,1.02,1.02,01,Changeover / SMED,01,Changeover / SMED,False
D2b3945c4e7fb-0,B2b3945c4e7fb,1,2022-08-26,2022-08-26 09:14:00.065511775,2022-08-26 09:27:03.962854073,13.06,13.06,99,Other,01,Changeover / SMED,True
D6fdaf25b90cb-0,B6fdaf25b90cb,2,2022-08-26,2022-08-26 02:28:35.690759923,2022-08-26 02:30:35.690759923,2.0,2.0,01,Changeover / SMED,01,Changeover / SMED,False
D8bf237bf48e5-0,B8bf237bf48e5,1,2022-08-26,2022-08-26 09:39:05.947864716,2022-08-26 09:47:08.032483315,8.03,10.0,99,Other,01,Changeover / SMED,True
Dbbbb74ced87c-0,Bbbbb74ced87c,3,2022-08-26,2022-08-26 02:00:00.000000000,2022-08-26 02:01:58.569763620,1.98,1.98,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1c97b05ec846-0,B1c97b05ec846,1,2022-08-27,2022-08-27 02:00:00.000000000,2022-08-27 02:01:01.769095563,1.03,1.03,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1c97b05ec846-1,B1c97b05ec846,1,2022-08-27,2022-08-27 02:01:01.769095563,2022-08-27 02:11:56.729808311,10.92,10.0,05,Quality / Rejection,05,Quality / Rejection,True
D1c97b05ec846-2,B1c97b05ec846,1,2022-08-27,2022-08-27 02:11:56.729808312,2022-08-27 02:13:58.419314601,2.03,2.03,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1c97b05ec846-3,B1c97b05ec846,1,2022-08-27,2022-08-27 02:13:58.419314602,2022-08-27 02:14:42.677937056,0.74,0.74,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1c97b05ec846-4,B1c97b05ec846,1,2022-08-27,2022-08-27 02:14:42.677937056,2022-08-27 02:15:44.037543031,1.02,1.02,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1c97b05ec846-5,B1c97b05ec846,1,2022-08-27,2022-08-27 02:15:44.037543032,2022-08-27 02:16:02.037543032,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1c97b05ec846-6,B1c97b05ec846,1,2022-08-27,2022-08-27 02:16:02.037543032,2022-08-27 02:18:11.186201193,2.15,2.15,06,Micro-stop (never logged),06,Micro-stop (never logged),False
