batch_id,production_date,product_id,machine_id,planned_units,loads_used,scheduled_start_ts,scheduled_end_ts,planned_production_minutes,actual_start_ts,actual_end_ts,run_time_minutes,good_units,scrap_units
Be5bc0566d351,2022-07-25,7,1,28,1.037,2022-07-25 09:21:13.196740131,2022-07-25 10:17:20.267588913,56.12,2022-07-25 09:21:13.196740131,2022-07-25 10:17:20.267588913,38.33,18,1
B8d43474b12dd,2022-07-25,13,1,28,1.037,2022-07-25 10:17:20.267588913,2022-07-25 11:13:27.338437695,56.12,2022-07-25 10:17:20.267588913,2022-07-25 11:13:27.338437695,51.47,23,1
B924a907c5d5a,2022-07-25,18,1,24,0.4444,2022-07-25 11:13:27.338437696,2022-07-25 11:31:14.051196889,17.78,2022-07-25 11:13:27.338437696,2022-07-25 11:31:14.051196889,6.2,7,1
B1aa60af9510a,2022-07-25,9,1,20,0.5556,2022-07-25 11:31:14.051196889,2022-07-25 11:58:01.983663725,26.8,2022-07-25 11:31:14.051196889,2022-07-25 11:58:01.983663725,19.9,14,0
Bd0758631f997,2022-07-25,16,1,18,0.6667,2022-07-25 11:58:01.983663726,2022-07-25 12:35:40.807193137,37.65,2022-07-25 11:58:01.983663726,2022-07-25 12:35:40.807193137,26.87,12,1
B7eceb80a6a4e,2022-07-25,10,1,18,0.6667,2022-07-25 12:35:40.807193137,2022-07-25 13:13:19.630722548,37.65,2022-07-25 12:35:40.807193137,2022-07-25 13:13:19.630722548,27.08,11,1
B9ab917b5c3e2,2022-07-25,21,2,18,0.0833,2022-07-25 02:37:53.208335375,2022-07-25 02:40:02.620299790,2.16,2022-07-25 02:37:53.208335375,2022-07-25 02:40:02.620299790,0.32,2,0
B8c385c3be65b,2022-07-25,24,2,16,0.0741,2022-07-25 02:40:02.620299791,2022-07-25 02:41:57.653157049,1.92,2022-07-25 02:40:02.620299791,2022-07-25 02:41:57.653157049,0.29,2,0
B94755e05ba1c,2022-07-25,14,1,16,0.5926,2022-07-25 13:13:19.630722549,2022-07-25 13:46:47.473859803,33.46,2022-07-25 13:13:19.630722549,2022-07-25 13:46:47.473859803,25.44,11,1
B84a94e8c316b,2022-07-25,26,2,8,0.0556,2022-07-25 02:41:57.653157049,2022-07-25 02:43:31.770804107,1.57,2022-07-25 02:41:57.653157049,2022-07-25 02:43:31.770804107,0.24,1,0
B7e56f49e2310,2022-07-25,20,3,6,0.0,2022-07-25 02:00:00.000000000,2022-07-25 02:07:03.529411764,7.06,2022-07-25 02:00:00.000000000,2022-07-25 02:07:03.529411764,7.06,5,0
B24249a49ac2c,2022-07-26,1,1,642,7.1333,2022-07-26 02:00:00.000000000,2022-07-26 06:11:45.882352941,251.76,2022-07-26 02:00:00.000000000,2022-07-26 06:11:45.882352941,243.4,642,22
Ba5e8af49f970,2022-07-26,4,1,120,1.3333,2022-07-26 06:11:45.882352941,2022-07-26 06:58:49.411764705,47.06,2022-07-26 06:11:45.882352941,2022-07-26 06:58:49.411764705,35.6,93,5
B4062c2f1b326,2022-07-26,5,1,106,1.1778,2022-07-26 06:58:49.411764705,2022-07-26 07:40:23.529411763,41.57,2022-07-26 06:58:49.411764705,2022-07-26 07:40:23.529411763,29.08,70,3
Bb8136002e7c7,2022-07-26,2,2,96,0.3333,2022-07-26 02:00:00.000000000,2022-07-26 02:07:50.588235294,7.84,2022-07-26 02:00:00.000000000,2022-07-26 02:07:50.588235294,7.84,92,6
Bfd8149f564be,2022-07-26,3,2,78,0.3611,2022-07-26 02:07:50.588235294,2022-07-26 02:16:45.884831166,8.92,2022-07-26 02:07:50.588235294,2022-07-26 02:16:45.884831166,1.34,10,1
B3887f7044418,2022-07-26,11,2,34,0.0787,2022-07-26 02:16:45.884831166,2022-07-26 02:18:09.218164499,1.39,2022-07-26 02:16:45.884831166,2022-07-26 02:18:09.218164499,0.21,5,0
Bafa72d3e4926,2022-07-26,6,1,32,0.3556,2022-07-26 07:40:23.529411764,2022-07-26 07:53:46.666666665,13.39,2022-07-26 07:40:23.529411764,2022-07-26 07:53:46.666666665,2.01,4,0
Bd87174c4b486,2022-07-26,9,1,30,0.8333,2022-07-26 07:53:46.666666666,2022-07-26 08:33:58.565366920,40.2,2022-07-26 07:53:46.666666666,2022-07-26 08:33:58.565366920,34.59,26,1
B850efe932aa5,2022-07-26,7,1,30,1.1111,2022-07-26 08:33:58.565366921,2022-07-26 09:34:06.141276330,60.13,2022-07-26 08:33:58.565366921,2022-07-26 09:34:06.141276330,49.78,26,2
Bb35daa722ab9,2022-07-26,19,1,26,0.5778,2022-07-26 09:34:06.141276331,2022-07-26 09:59:56.002600170,25.83,2022-07-26 09:34:06.141276331,2022-07-26 09:59:56.002600170,19.38,19,1
B53dfa0d0d40b,2022-07-26,10,1,22,0.8148,2022-07-26 09:59:56.002600170,2022-07-26 10:45:56.786913895,46.01,2022-07-26 09:59:56.002600170,2022-07-26 10:45:56.786913895,31.32,13,1
B67b5a41b7d6d,2022-07-26,8,2,22,0.1019,2022-07-26 02:18:09.218164499,2022-07-26 02:20:47.388343229,2.64,2022-07-26 02:18:09.218164499,2022-07-26 02:20:47.388343229,0.4,3,0
B8aac1be56f01,2022-07-26,25,1,20,0.4444,2022-07-26 10:45:56.786913896,2022-07-26 11:05:48.987932234,19.87,2022-07-26 10:45:56.786913896,2022-07-26 11:05:48.987932234,13.69,14,0
B041dfd5c3ff3,2022-07-26,14,1,20,0.7407,2022-07-26 11:05:48.987932234,2022-07-26 11:47:38.791853802,41.83,2022-07-26 11:05:48.987932234,2022-07-26 11:47:38.791853802,32.54,15,1
Bbfc556c296ca,2022-07-26,27,2,18,0.0833,2022-07-26 02:20:47.388343229,2022-07-26 02:22:56.800307644,2.16,2022-07-26 02:20:47.388343229,2022-07-26 02:22:56.800307644,0.32,2,0
Bb22886dfc47a,2022-07-26,22,1,16,0.3556,2022-07-26 11:47:38.791853803,2022-07-26 12:03:32.552668473,15.9,2022-07-26 11:47:38.791853803,2022-07-26 12:03:32.552668473,2.38,2,0
Bebf620e7106e,2022-07-26,21,2,16,0.0741,2022-07-26 02:22:56.800307645,2022-07-26 02:24:51.833164903,1.92,2022-07-26 02:22:56.800307645,2022-07-26 02:24:51.833164903,0.29,2,0
Bc59bd2150e1a,2022-07-26,26,2,12,0.0833,2022-07-26 02:24:51.833164903,2022-07-26 02:27:13.009635491,2.35,2022-07-26 02:24:51.833164903,2022-07-26 02:27:13.009635491,0.35,1,0
Bf7b8b500d734,2022-07-26,16,1,12,0.4444,2022-07-26 12:03:32.552668474,2022-07-26 12:28:38.435021415,25.1,2022-07-26 12:03:32.552668474,2022-07-26 12:28:38.435021415,21.64,9,1
B94ceedcc632b,2022-07-26,13,1,12,0.4444,2022-07-26 12:28:38.435021415,2022-07-26 12:52:41.465385178,24.05,2022-07-26 12:28:38.435021415,2022-07-26 12:52:41.465385178,10.71,5,0
B43f51bfe144a,2022-07-26,20,3,10,0.0,2022-07-26 02:00:00.000000000,2022-07-26 02:11:45.882352941,11.76,2022-07-26 02:00:00.000000000,2022-07-26 02:11:45.882352941,11.76,10,0
Bc1e6d631a239,2022-07-27,1,1,546,6.0667,2022-07-27 02:00:00.000000000,2022-07-27 05:34:07.058823529,214.12,2022-07-27 02:00:00.000000000,2022-07-27 05:34:07.058823529,201.06,526,20
B05c485250829,2022-07-27,3,2,120,0.5556,2022-07-27 02:00:00.000000000,2022-07-27 02:13:43.533224418,13.73,2022-07-27 02:00:00.000000000,2022-07-27 02:13:43.533224418,13.73,124,7
B995af874153f,2022-07-27,5,1,106,1.1778,2022-07-27 05:34:07.058823529,2022-07-27 06:15:41.176470587,41.57,2022-07-27 05:34:07.058823529,2022-07-27 06:15:41.176470587,27.5,64,3
B2343afbcad9f,2022-07-27,4,1,102,1.1333,2022-07-27 06:15:41.176470588,2022-07-27 06:55:41.176470588,40.0,2022-07-27 06:15:41.176470588,2022-07-27 06:55:41.176470588,27.35,67,4
Be0cf0168b98e,2022-07-27,2,2,98,0.3403,2022-07-27 02:13:43.533224418,2022-07-27 02:21:43.925381280,8.01,2022-07-27 02:13:43.533224418,2022-07-27 02:21:43.925381280,1.2,14,1
B207a3cfa3fc0,2022-07-27,15,1,50,0.4274,2022-07-27 06:55:41.176470588,2022-07-27 07:09:45.836459748,14.08,2022-07-27 06:55:41.176470588,2022-07-27 07:09:45.836459748,2.11,6,1
Bef5076925748,2022-07-27,6,1,38,0.4222,2022-07-27 07:09:45.836459748,2022-07-27 07:25:39.561949944,15.9,2022-07-27 07:09:45.836459748,2022-07-27 07:25:39.561949944,9.5,23,1
Be2c72d93b51d,2022-07-27,18,1,38,0.7037,2022-07-27 07:25:39.561949944,2022-07-27 07:53:48.523818666,28.15,2022-07-27 07:25:39.561949944,2022-07-27 07:53:48.523818666,22.8,31,1
Bed0948242d26,2022-07-27,12,2,34,0.0944,2022-07-27 02:21:43.925381281,2022-07-27 02:25:10.593291782,3.44,2022-07-27 02:21:43.925381281,2022-07-27 02:25:10.593291782,0.52,5,0
Bb40b3e9e14d0,2022-07-27,24,2,30,0.1389,2022-07-27 02:25:10.593291782,2022-07-27 02:28:46.279899141,3.59,2022-07-27 02:25:10.593291782,2022-07-27 02:28:46.279899141,0.54,4,0
B22412475ffbc,2022-07-27,9,1,30,0.8333,2022-07-27 07:53:48.523818667,2022-07-27 08:34:00.422518921,40.2,2022-07-27 07:53:48.523818667,2022-07-27 08:34:00.422518921,30.65,23,1
Bb1f1f38c98fa,2022-07-27,8,2,30,0.1389,2022-07-27 02:28:46.279899142,2022-07-27 02:32:21.966506501,3.59,2022-07-27 02:28:46.279899142,2022-07-27 02:32:21.966506501,0.54,4,0
B80e9c8ca4599,2022-07-27,14,1,20,0.7407,2022-07-27 08:34:00.422518921,2022-07-27 09:15:50.226440489,41.83,2022-07-27 08:34:00.422518921,2022-07-27 09:15:50.226440489,30.35,15,1
B1bbd8c30d3d6,2022-07-27,23,2,20,0.0926,2022-07-27 02:32:21.966506501,2022-07-27 02:35:11.901671515,2.83,2022-07-27 02:32:21.966506501,2022-07-27 02:35:11.901671515,0.42,3,0
B63347e16fe92,2022-07-27,10,1,16,0.5926,2022-07-27 09:15:50.226440490,2022-07-27 09:49:18.069577744,33.46,2022-07-27 09:15:50.226440490,2022-07-27 09:49:18.069577744,26.07,10,1
Bc07047ff665b,2022-07-27,20,3,14,0.0,2022-07-27 02:00:00.000000000,2022-07-27 02:16:28.235294117,16.47,2022-07-27 02:00:00.000000000,2022-07-27 02:16:28.235294117,15.04,13,1
Be96767f96591,2022-07-27,7,1,14,0.5185,2022-07-27 09:49:18.069577745,2022-07-27 10:17:21.605002136,28.06,2022-07-27 09:49:18.069577745,2022-07-27 10:17:21.605002136,17.0,8,0
Bdade55e1f1e7,2022-07-27,13,1,14,0.5185,2022-07-27 10:17:21.605002136,2022-07-27 10:45:25.140426527,28.06,2022-07-27 10:17:21.605002136,2022-07-27 10:45:25.140426527,18.32,7,1
Bf0c2d7cd6c21,2022-07-27,21,2,14,0.0648,2022-07-27 02:35:11.901671515,2022-07-27 02:36:52.555421616,1.68,2022-07-27 02:35:11.901671515,2022-07-27 02:36:52.555421616,0.25,2,0
B336423946a7d,2022-07-28,1,1,634,7.0444,2022-07-28 02:00:00.000000000,2022-07-28 06:08:37.647058823,248.63,2022-07-28 02:00:00.000000000,2022-07-28 06:08:37.647058823,205.98,525,27
Ba46213e6013f,2022-07-28,4,1,144,1.6,2022-07-28 06:08:37.647058823,2022-07-28 07:05:05.882352940,56.47,2022-07-28 06:08:37.647058823,2022-07-28 07:05:05.882352940,49.56,121,7
Be5f1c3bdb862,2022-07-28,2,2,120,0.4167,2022-07-28 02:00:00.000000000,2022-07-28 02:09:48.235294117,9.8,2022-07-28 02:00:00.000000000,2022-07-28 02:09:48.235294117,6.77,86,4
B72ca36cf941e,2022-07-28,3,2,112,0.5185,2022-07-28 02:09:48.235294117,2022-07-28 02:22:36.866303574,12.81,2022-07-28 02:09:48.235294117,2022-07-28 02:22:36.866303574,3.48,30,2
B441cb2d927d6,2022-07-28,5,1,94,1.0444,2022-07-28 07:05:05.882352941,2022-07-28 07:41:57.647058823,36.86,2022-07-28 07:05:05.882352941,2022-07-28 07:41:57.647058823,29.11,71,4
B9afe6b99e228,2022-07-28,17,1,56,0.5185,2022-07-28 07:41:57.647058823,2022-07-28 07:59:02.477334017,17.08,2022-07-28 07:41:57.647058823,2022-07-28 07:59:02.477334017,8.27,26,2
B853a7f1973d3,2022-07-28,6,1,40,0.4444,2022-07-28 07:59:02.477334017,2022-07-28 08:15:46.398902644,16.73,2022-07-28 07:59:02.477334017,2022-07-28 08:15:46.398902644,2.51,6,0
B00ff6bd650db,2022-07-28,13,1,34,1.2593,2022-07-28 08:15:46.398902645,2022-07-28 09:23:54.984933309,68.14,2022-07-28 08:15:46.398902645,2022-07-28 09:23:54.984933309,54.53,27,1
B98ddb59211e6,2022-07-28,8,2,32,0.1481,2022-07-28 02:22:36.866303574,2022-07-28 02:26:26.932018090,3.83,2022-07-28 02:22:36.866303574,2022-07-28 02:26:26.932018090,0.58,4,0
B054eeb775a10,2022-07-28,11,2,32,0.0741,2022-07-28 02:26:26.932018091,2022-07-28 02:27:45.363390640,1.31,2022-07-28 02:26:26.932018091,2022-07-28 02:27:45.363390640,0.2,5,0
B671099cf539f,2022-07-28,19,1,26,0.5778,2022-07-28 09:23:54.984933309,2022-07-28 09:49:44.846257148,25.83,2022-07-28 09:23:54.984933309,2022-07-28 09:49:44.846257148,16.74,15,1
Bd4fcd8e47da5,2022-07-28,12,2,26,0.0722,2022-07-28 02:27:45.363390640,2022-07-28 02:30:23.403557493,2.63,2022-07-28 02:27:45.363390640,2022-07-28 02:30:23.403557493,0.4,3,0
B4d39616b0c3c,2022-07-28,10,1,24,0.8889,2022-07-28 09:49:44.846257149,2022-07-28 10:39:56.610963031,50.2,2022-07-28 09:49:44.846257149,2022-07-28 10:39:56.610963031,39.4,17,1
B8aa519133819,2022-07-28,9,1,22,0.6111,2022-07-28 10:39:56.610963031,2022-07-28 11:09:25.336676551,29.48,2022-07-28 10:39:56.610963031,2022-07-28 11:09:25.336676551,4.42,3,0
Be0e28e2a26e9,2022-07-28,18,1,20,0.3704,2022-07-28 11:09:25.336676552,2022-07-28 11:24:14.263975879,14.82,2022-07-28 11:09:25.336676552,2022-07-28 11:24:14.263975879,8.64,11,1
Ba646c551d74c,2022-07-28,7,1,18,0.6667,2022-07-28 11:24:14.263975879,2022-07-28 12:00:18.809521524,36.08,2022-07-28 11:24:14.263975879,2022-07-28 12:00:18.809521524,23.82,11,1
Bf1619f164e1f,2022-07-28,16,1,18,0.6667,2022-07-28 12:00:18.809521525,2022-07-28 12:37:57.633050936,37.65,2022-07-28 12:00:18.809521525,2022-07-28 12:37:57.633050936,25.16,12,0
Ba6edd2f691d9,2022-07-28,25,1,18,0.4,2022-07-28 12:37:57.633050937,2022-07-28 12:55:50.613967441,17.88,2022-07-28 12:37:57.633050937,2022-07-28 12:55:50.613967441,2.68,2,0
B44b5ed23f62d,2022-07-28,27,2,16,0.0741,2022-07-28 02:30:23.403557494,2022-07-28 02:32:18.436414752,1.92,2022-07-28 02:30:23.403557494,2022-07-28 02:32:18.436414752,0.29,2,0
Bb323cffd1b4a,2022-07-28,14,1,16,0.5926,2022-07-28 12:55:50.613967441,2022-07-28 13:29:18.457104695,33.46,2022-07-28 12:55:50.613967441,2022-07-28 13:29:18.457104695,21.02,9,0
B80d371e27e5a,2022-07-28,21,2,12,0.0556,2022-07-28 02:32:18.436414753,2022-07-28 02:33:44.711057696,1.44,2022-07-28 02:32:18.436414753,2022-07-28 02:33:44.711057696,0.22,1,0
Bf967edf7bf22,2022-07-28,26,2,12,0.0833,2022-07-28 02:33:44.711057696,2022-07-28 02:36:05.887528284,2.35,2022-07-28 02:33:44.711057696,2022-07-28 02:36:05.887528284,0.35,1,0
B242f8f747a2c,2022-07-28,20,3,6,0.0,2022-07-28 02:00:00.000000000,2022-07-28 02:07:03.529411764,7.06,2022-07-28 02:00:00.000000000,2022-07-28 02:07:03.529411764,7.06,5,0
B4ce6a231cb37,2022-07-29,1,1,580,6.4444,2022-07-29 02:00:00.000000000,2022-07-29 05:47:27.058823529,227.45,2022-07-29 02:00:00.000000000,2022-07-29 05:47:27.058823529,216.23,524,16
B995a407407a2,2022-07-29,5,1,128,1.4222,2022-07-29 05:47:27.058823529,2022-07-29 06:37:38.823529411,50.2,2022-07-29 05:47:27.058823529,2022-07-29 06:37:38.823529411,38.67,95,7
B198cfcd77721,2022-07-29,2,2,104,0.3611,2022-07-29 02:00:00.000000000,2022-07-29 02:08:29.803921568,8.5,2022-07-29 02:00:00.000000000,2022-07-29 02:08:29.803921568,6.87,84,4
Ba92945fa0499,2022-07-29,3,2,90,0.4167,2022-07-29 02:08:29.803921568,2022-07-29 02:18:47.453839881,10.29,2022-07-29 02:08:29.803921568,2022-07-29 02:18:47.453839881,7.29,61,5
B3bc5e970325a,2022-07-29,4,1,84,0.9333,2022-07-29 06:37:38.823529411,2022-07-29 07:10:35.294117646,32.94,2022-07-29 06:37:38.823529411,2022-07-29 07:10:35.294117646,27.88,75,5
Bf5cb4f97a975,2022-07-29,6,1,34,0.3778,2022-07-29 07:10:35.294117647,2022-07-29 07:24:48.627450980,14.22,2022-07-29 07:10:35.294117647,2022-07-29 07:24:48.627450980,2.13,5,0
B16124f237cee,2022-07-29,7,1,30,1.1111,2022-07-29 07:24:48.627450980,2022-07-29 08:24:56.203360389,60.13,2022-07-29 07:24:48.627450980,2022-07-29 08:24:56.203360389,40.66,18,1
B37ef70a25d10,2022-07-29,8,2,26,0.1204,2022-07-29 02:18:47.453839882,2022-07-29 02:21:54.382232926,3.12,2022-07-29 02:18:47.453839882,2022-07-29 02:21:54.382232926,0.47,4,0
B2ef866ca2c63,2022-07-29,13,1,24,0.8889,2022-07-29 08:24:56.203360390,2022-07-29 09:13:02.264087917,48.1,2022-07-29 08:24:56.203360390,2022-07-29 09:13:02.264087917,38.83,20,1
B8b8c039ab8b6,2022-07-29,20,3,22,0.0,2022-07-29 02:00:00.000000000,2022-07-29 02:25:52.941176470,25.88,2022-07-29 02:00:00.000000000,2022-07-29 02:25:52.941176470,24.87,19,1
B014152f0c7cf,2022-07-29,22,1,22,0.4889,2022-07-29 09:13:02.264087917,2022-07-29 09:34:53.685208089,21.86,2022-07-29 09:13:02.264087917,2022-07-29 09:34:53.685208089,14.45,12,1
B45f41636a696,2022-07-29,24,2,18,0.0833,2022-07-29 02:21:54.382232927,2022-07-29 02:24:03.794197342,2.16,2022-07-29 02:21:54.382232927,2022-07-29 02:24:03.794197342,0.32,3,0
Bdc608e68a7e4,2022-07-29,14,1,18,0.6667,2022-07-29 09:34:53.685208090,2022-07-29 10:12:32.508737501,37.65,2022-07-29 09:34:53.685208090,2022-07-29 10:12:32.508737501,23.73,11,1
Bb2954f466a4c,2022-07-29,25,1,18,0.4,2022-07-29 10:12:32.508737501,2022-07-29 10:30:25.489654005,17.88,2022-07-29 10:12:32.508737501,2022-07-29 10:30:25.489654005,9.41,9,0
B65c280e12a6a,2022-07-29,19,1,16,0.3556,2022-07-29 10:30:25.489654006,2022-07-29 10:46:19.250468676,15.9,2022-07-29 10:30:25.489654006,2022-07-29 10:46:19.250468676,12.9,12,0
Bcc4075a25be4,2022-07-29,10,1,14,0.5185,2022-07-29 10:46:19.250468677,2022-07-29 11:15:36.113213775,29.28,2022-07-29 10:46:19.250468677,2022-07-29 11:15:36.113213775,25.18,10,1
B3bcc2d90d231,2022-07-29,23,2,14,0.0648,2022-07-29 02:24:03.794197343,2022-07-29 02:26:02.748812852,1.98,2022-07-29 02:24:03.794197343,2022-07-29 02:26:02.748812852,0.3,2,0
B7055f283ee19,2022-07-29,16,1,14,0.5185,2022-07-29 11:15:36.113213775,2022-07-29 11:44:52.975958873,29.28,2022-07-29 11:15:36.113213775,2022-07-29 11:44:52.975958873,15.81,8,0
Be67cca19a68e,2022-07-30,1,1,1912,21.2444,2022-07-30 02:00:00.000000000,2022-07-30 14:29:48.235294117,749.8,2022-07-30 02:00:00.000000000,2022-07-30 14:29:48.235294117,716.78,1825,123
B798a900581c0,2022-07-30,2,2,644,2.2361,2022-07-30 02:00:00.000000000,2022-07-30 02:52:36.862745098,52.61,2022-07-30 02:00:00.000000000,2022-07-30 02:52:36.862745098,50.91,652,45
B4ae03c1f859d,2022-07-30,3,2,534,2.4722,2022-07-30 02:52:36.862745098,2022-07-30 03:53:41.585593760,61.08,2022-07-30 02:52:36.862745098,2022-07-30 03:53:41.585593760,47.31,370,28
B65d0795f90d1,2022-07-30,5,1,284,3.1556,2022-07-30 14:29:48.235294117,2022-07-30 16:21:10.588235293,111.37,2022-07-30 14:29:48.235294117,2022-07-30 16:21:10.588235293,43.25,98,10
B409151fd0341,2022-07-30,4,1,248,2.7556,2022-07-30 16:21:10.588235294,2022-07-30 17:58:25.882352941,97.25,2022-07-30 16:21:10.588235294,2022-07-30 17:58:25.882352941,72.6,180,9
B63882a174425,2022-07-30,9,1,82,2.2778,2022-07-30 17:58:25.882352941,2022-07-30 19:48:18.405466970,109.88,2022-07-30 17:58:25.882352941,2022-07-30 19:48:18.405466970,98.08,71,5
B57ec2328efa4,2022-07-30,15,1,74,0.6325,2022-07-30 19:48:18.405466970,2022-07-30 20:09:08.502250927,20.83,2022-07-30 19:48:18.405466970,2022-07-30 20:09:08.502250927,3.13,12,0
B87b32bba313e,2022-07-30,23,2,70,0.3241,2022-07-30 03:53:41.585593760,2022-07-30 04:03:36.358671309,9.91,2022-07-30 03:53:41.585593760,2022-07-30 04:03:36.358671309,1.49,10,1
B619c9a358d92,2022-07-30,8,2,68,0.3148,2022-07-30 04:03:36.358671309,2022-07-30 04:11:45.248314657,8.15,2022-07-30 04:03:36.358671309,2022-07-30 04:11:45.248314657,1.22,9,0
B9909b0ba68d3,2022-07-30,7,1,66,2.4444,2022-07-30 20:09:08.502250927,2022-07-30 22:21:25.169251628,132.28,2022-07-30 20:09:08.502250927,2022-07-30 22:21:25.169251628,118.52,56,3
B22182d37a463,2022-07-30,10,1,66,2.4444,2022-07-30 22:21:25.169251628,2022-07-31 00:39:27.522192804,138.04,2022-07-30 22:21:25.169251628,2022-07-31 00:39:27.522192804,129.89,62,2
B194d4d9aadec,2022-07-30,13,1,60,2.2222,2022-07-31 00:39:27.522192805,2022-07-31 02:39:42.674011624,120.25,2022-07-31 00:39:27.522192805,2022-07-31 02:39:42.674011624,105.98,53,4
Bdf7bef7194f9,2022-07-30,6,1,60,0.6667,2022-07-31 02:39:42.674011624,2022-07-31 03:04:48.556364565,25.1,2022-07-31 02:39:42.674011624,2022-07-31 03:04:48.556364565,15.24,40,1
Bbb4981c0c77f,2022-07-30,12,2,54,0.15,2022-07-30 04:11:45.248314658,2022-07-30 04:17:13.485584277,5.47,2022-07-30 04:11:45.248314658,2022-07-30 04:17:13.485584277,2.47,25,2
B3413a4471704,2022-07-30,18,1,50,0.9259,2022-07-31 03:04:48.556364566,2022-07-31 03:41:50.874612885,37.04,2022-07-31 03:04:48.556364566,2022-07-31 03:41:50.874612885,28.66,34,2
B5c0633dff800,2022-07-30,11,2,50,0.1157,2022-07-30 04:17:13.485584277,2022-07-30 04:19:16.034603884,2.04,2022-07-30 04:17:13.485584277,2022-07-30 04:19:16.034603884,0.31,7,0
B1ec12b66fd30,2022-07-30,17,1,46,0.4259,2022-07-31 03:41:50.874612885,2022-07-31 03:55:52.699481794,14.03,2022-07-31 03:41:50.874612885,2022-07-31 03:55:52.699481794,2.1,7,0
B553b9f120e41,2022-07-30,21,2,44,0.2037,2022-07-30 04:19:16.034603885,2022-07-30 04:24:32.374961345,5.27,2022-07-30 04:19:16.034603885,2022-07-30 04:24:32.374961345,0.79,6,0
B24f510e92f88,2022-07-30,16,1,38,1.4074,2022-07-31 03:55:52.699481795,2022-07-31 05:15:21.326932775,79.48,2022-07-31 03:55:52.699481795,2022-07-31 05:15:21.326932775,69.51,34,1
Bef311db0841a,2022-07-30,14,1,38,1.4074,2022-07-31 05:15:21.326932775,2022-07-31 06:34:49.954383755,79.48,2022-07-31 05:15:21.326932775,2022-07-31 06:34:49.954383755,66.69,30,2
B98c7dd9282e1,2022-07-30,19,1,38,0.8444,2022-07-31 06:34:49.954383755,2022-07-31 07:12:35.136318597,37.75,2022-07-31 06:34:49.954383755,2022-07-31 07:12:35.136318597,32.12,32,2
B3c493b5e2de3,2022-07-30,27,2,38,0.1759,2022-07-30 04:24:32.374961346,2022-07-30 04:29:05.577997334,4.55,2022-07-30 04:24:32.374961346,2022-07-30 04:29:05.577997334,0.68,5,0
B280317757c10,2022-07-30,22,1,28,0.6222,2022-07-31 07:12:35.136318598,2022-07-31 07:40:24.217744271,27.82,2022-07-31 07:12:35.136318598,2022-07-31 07:40:24.217744271,14.31,14,0
B88bee2176b29,2022-07-30,20,3,26,0.0,2022-07-30 02:00:00.000000000,2022-07-30 02:30:35.294117647,30.59,2022-07-30 02:00:00.000000000,2022-07-30 02:30:35.294117647,30.59,24,1
Bc62008ff8a13,2022-07-30,24,2,24,0.1111,2022-07-30 04:29:05.577997335,2022-07-30 04:31:58.127283222,2.88,2022-07-30 04:29:05.577997335,2022-07-30 04:31:58.127283222,0.43,3,0
Ba0378768bbb1,2022-07-30,26,2,22,0.1528,2022-07-30 04:31:58.127283222,2022-07-30 04:36:16.950812633,4.31,2022-07-30 04:31:58.127283222,2022-07-30 04:36:16.950812633,1.25,6,1
B9abca0f66db3,2022-07-30,25,1,16,0.3556,2022-07-31 07:40:24.217744272,2022-07-31 07:56:17.978558942,15.9,2022-07-31 07:40:24.217744272,2022-07-31 07:56:17.978558942,7.94,8,0
Beeda3e8188df,2022-08-01,1,1,854,9.4889,2022-08-01 02:00:00.000000000,2022-08-01 07:34:54.117647058,334.9,2022-08-01 02:00:00.000000000,2022-08-01 07:34:54.117647058,289.94,766,46
B45aa10ac02ff,2022-08-01,2,2,180,0.625,2022-08-01 02:00:00.000000000,2022-08-01 02:14:42.352941176,14.71,2022-08-01 02:00:00.000000000,2022-08-01 02:14:42.352941176,12.97,153,15
Bdc4f989dfab7,2022-08-01,3,2,168,0.7778,2022-08-01 02:14:42.352941176,2022-08-01 02:33:55.299455361,19.22,2022-08-01 02:14:42.352941176,2022-08-01 02:33:55.299455361,13.8,127,5
Bde231e1d3023,2022-08-01,4,1,148,1.6444,2022-08-01 07:34:54.117647058,2022-08-01 08:32:56.470588234,58.04,2022-08-01 07:34:54.117647058,2022-08-01 08:32:56.470588234,52.73,127,6
Bc3d7bfe87770,2022-08-01,5,1,96,1.0667,2022-08-01 08:32:56.470588235,2022-08-01 09:10:35.294117646,37.65,2022-08-01 08:32:56.470588235,2022-08-01 09:10:35.294117646,29.48,75,5
B7d175a0790f6,2022-08-01,6,1,38,0.4222,2022-08-01 09:10:35.294117647,2022-08-01 09:26:29.019607843,15.9,2022-08-01 09:10:35.294117647,2022-08-01 09:26:29.019607843,2.38,6,0
B4033c57174cb,2022-08-01,7,1,30,1.1111,2022-08-01 09:26:29.019607843,2022-08-01 10:26:36.595517252,60.13,2022-08-01 09:26:29.019607843,2022-08-01 10:26:36.595517252,46.64,25,1
B828ebee1b3a0,2022-08-01,13,1,30,1.1111,2022-08-01 10:26:36.595517252,2022-08-01 11:26:44.171426661,60.13,2022-08-01 10:26:36.595517252,2022-08-01 11:26:44.171426661,50.94,26,1
Bd18b3707c67b,2022-08-01,9,1,30,0.8333,2022-08-01 11:26:44.171426662,2022-08-01 12:06:56.070126916,40.2,2022-08-01 11:26:44.171426662,2022-08-01 12:06:56.070126916,33.41,22,2
